job_name,best_overlap,true_overlap,section
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_33,0.159,12.0,AFminD (50)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_33,0.159,12.0,AFminD (50)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_11,0.159,12.0,AFminD (100)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_11,0.159,12.0,AFminD (100)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_11,0.159,12.0,AFminD (100)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_33,0.159,12.0,AFminD (50)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_33,0.159,12.0,AFminD (50)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_33,0.159,12.0,AFminD (50)
P06136_full_1-276_P0A6S5_SFI_11-89_A_221,0.159,5.0,AFminD (30)
P06136_full_1-276_P0A6S5_SFI_11-89_A_221,0.159,5.0,AFminD (30)
P06136_full_1-276_P0A6S5_SFI_11-89_A_221,0.159,5.0,AFminD (30)
P06136_full_1-276_P0A6S5_SFI_11-89_A_221,0.159,5.0,AFminD (30)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_11,0.159,12.0,AFminD (100)
P06136_full_1-276_P0A6S5_SFI_11-89_A_221,0.159,5.0,AFminD (30)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_11,0.159,12.0,AFminD (100)
Q14657_full_1-143_Q9BXV9_DOUFD_3-98_A_116,0.158,7.0,AFminD (30)
Q14657_full_1-143_Q9BXV9_DOUFD_3-98_A_116,0.158,7.0,AFminD (30)
Q14657_full_1-143_Q9BXV9_DOUFD_3-98_A_116,0.158,7.0,AFminD (30)
Q14657_full_1-143_Q9BXV9_DOUFD_3-98_A_116,0.158,7.0,AFminD (30)
Q14657_full_1-143_Q9BXV9_DOUFD_3-98_A_116,0.158,7.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_172,0.157,3.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_172,0.157,3.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_172,0.157,3.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_172,0.157,3.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_172,0.157,3.0,AFminD (30)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (50)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (50)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (50)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (50)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (100)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (100)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (100)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (100)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (100)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (50)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (30)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (30)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (30)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (30)
P61006_full_1-207_Q969X0_RILP_134-203_A_46,0.156,7.0,AFminD (30)
Q06672_full_1-205_P39938_RPS_1-107_A_44,0.155,12.0,AFminD (50)
Q06672_full_1-205_P39938_RPS_1-107_A_44,0.155,12.0,AFminD (50)
Q06672_full_1-205_P39938_RPS_1-107_A_44,0.155,12.0,AFminD (50)
Q06672_full_1-205_P39938_RPS_1-107_A_44,0.155,12.0,AFminD (50)
Q06672_full_1-205_P39938_RPS_1-107_A_44,0.155,12.0,AFminD (50)
Q7CP72_full_1-95_Q7CP71_BAOTITAS_40-93_A_36,0.151,9.0,AFminD (50)
Q7CP72_full_1-95_Q7CP71_BAOTITAS_40-93_A_36,0.151,9.0,AFminD (50)
Q7CP72_full_1-95_Q7CP71_BAOTITAS_40-93_A_36,0.151,9.0,AFminD (50)
Q7CP72_full_1-95_Q7CP71_BAOTITAS_40-93_A_36,0.151,9.0,AFminD (50)
Q7CP72_full_1-95_Q7CP71_BAOTITAS_40-93_A_36,0.151,9.0,AFminD (50)
Q7CP72_full_1-95_Q7CP71_BAOTITAS_40-93_A_36,0.151,9.0,AFminD (30)
Q7CP72_full_1-95_Q7CP71_BAOTITAS_40-93_A_36,0.151,9.0,AFminD (30)
Q7CP72_full_1-95_Q7CP71_BAOTITAS_40-93_A_36,0.151,9.0,AFminD (30)
Q7CP72_full_1-95_Q7CP71_BAOTITAS_40-93_A_36,0.151,9.0,AFminD (30)
Q7CP72_full_1-95_Q7CP71_BAOTITAS_40-93_A_36,0.151,9.0,AFminD (30)
A0A0R8HV90_full_1-173_O00198_AOAH_1-91_A_43,0.15,10.0,AFminD (30)
A0A0R8HV90_full_1-173_O00198_AOAH_1-91_A_43,0.15,10.0,AFminD (30)
A0A0R8HV90_full_1-173_O00198_AOAH_1-91_A_43,0.15,10.0,AFminD (30)
A0A0R8HV90_full_1-173_O00198_AOAH_1-91_A_43,0.15,10.0,AFminD (30)
A0A0R8HV90_full_1-173_O00198_AOAH_1-91_A_43,0.15,10.0,AFminD (30)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.148,11.0,AFminD (30)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.148,11.0,AFminD (30)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.148,11.0,AFminD (30)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.148,11.0,AFminD (30)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.148,11.0,AFminD (30)
Q14657_full_1-143_Q9BXV9_DOUFD_3-98_A_116,0.145,6.0,AFminD (50)
Q14657_full_1-143_Q9BXV9_DOUFD_3-98_A_116,0.145,6.0,AFminD (50)
Q14657_full_1-143_Q9BXV9_DOUFD_3-98_A_116,0.145,6.0,AFminD (50)
Q14657_full_1-143_Q9BXV9_DOUFD_3-98_A_116,0.145,6.0,AFminD (50)
Q14657_full_1-143_Q9BXV9_DOUFD_3-98_A_116,0.145,6.0,AFminD (50)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_369,0.143,3.0,AFminD (50)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_369,0.143,3.0,AFminD (50)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_369,0.143,3.0,AFminD (50)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_369,0.143,3.0,AFminD (50)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_369,0.143,3.0,AFminD (50)
Q9DHU6_full_1-176_Q9BXH1_B2BC3PUMOA_2-193_A_91,0.141,9.0,AFminD (50)
Q9DHU6_full_1-176_Q9BXH1_B2BC3PUMOA_2-193_A_91,0.141,9.0,AFminD (50)
Q9DHU6_full_1-176_Q9BXH1_B2BC3PUMOA_2-193_A_91,0.141,9.0,AFminD (50)
Q9DHU6_full_1-176_Q9BXH1_B2BC3PUMOA_2-193_A_91,0.141,9.0,AFminD (30)
Q9DHU6_full_1-176_Q9BXH1_B2BC3PUMOA_2-193_A_91,0.141,9.0,AFminD (50)
Q9DHU6_full_1-176_Q9BXH1_B2BC3PUMOA_2-193_A_91,0.141,9.0,AFminD (50)
Q9DHU6_full_1-176_Q9BXH1_B2BC3PUMOA_2-193_A_91,0.141,9.0,AFminD (30)
Q9DHU6_full_1-176_Q9BXH1_B2BC3PUMOA_2-193_A_91,0.141,9.0,AFminD (30)
Q9DHU6_full_1-176_Q9BXH1_B2BC3PUMOA_2-193_A_91,0.141,9.0,AFminD (30)
Q9DHU6_full_1-176_Q9BXH1_B2BC3PUMOA_2-193_A_91,0.141,9.0,AFminD (30)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_33,0.14,10.0,AFminD (30)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_33,0.14,10.0,AFminD (30)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_33,0.14,10.0,AFminD (30)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_33,0.14,10.0,AFminD (30)
P21244_full_1-156_B7UM99_TIRTNT_1-270_A_33,0.14,10.0,AFminD (30)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.14,9.0,AFminD (100)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.14,9.0,AFminD (100)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.14,9.0,AFminD (100)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.14,9.0,AFminD (100)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.14,9.0,AFminD (100)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.139,10.0,AFminD (50)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.139,10.0,AFminD (50)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.139,10.0,AFminD (50)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.139,10.0,AFminD (50)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.139,10.0,AFminD (50)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.139,10.0,AFminD (100)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.139,10.0,AFminD (100)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.139,10.0,AFminD (100)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.139,10.0,AFminD (100)
Q76RI8_full_1-175_P55957_BIDB_3-192_A_71,0.139,10.0,AFminD (100)
Q2G286_full_1-88_Q2G285_APYTITAS_1-74_A_81,0.138,9.0,AFminD (50)
Q2G286_full_1-88_Q2G285_APYTITAS_1-74_A_81,0.138,9.0,AFminD (50)
Q2G286_full_1-88_Q2G285_APYTITAS_1-74_A_81,0.138,9.0,AFminD (50)
Q2G286_full_1-88_Q2G285_APYTITAS_1-74_A_81,0.138,9.0,AFminD (30)
Q2G286_full_1-88_Q2G285_APYTITAS_1-74_A_81,0.138,9.0,AFminD (30)
Q2G286_full_1-88_Q2G285_APYTITAS_1-74_A_81,0.138,9.0,AFminD (30)
Q2G286_full_1-88_Q2G285_APYTITAS_1-74_A_81,0.138,9.0,AFminD (30)
Q2G286_full_1-88_Q2G285_APYTITAS_1-74_A_81,0.138,9.0,AFminD (30)
Q2G286_full_1-88_Q2G285_APYTITAS_1-74_A_81,0.138,9.0,AFminD (50)
Q2G286_full_1-88_Q2G285_APYTITAS_1-74_A_81,0.138,9.0,AFminD (50)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_156,0.137,2.0,AFminD (50)
P03182_full_1-191_P55957_BIDB_3-192_A_8,0.137,2.0,AFminD (50)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_156,0.137,2.0,AFminD (50)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_156,0.137,2.0,AFminD (50)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_156,0.137,2.0,AFminD (50)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_156,0.137,2.0,AFminD (50)
P03182_full_1-191_P55957_BIDB_3-192_A_172,0.137,3.0,AFminD (50)
P03182_full_1-191_P55957_BIDB_3-192_A_8,0.137,2.0,AFminD (50)
P03182_full_1-191_P55957_BIDB_3-192_A_8,0.137,2.0,AFminD (50)
P03182_full_1-191_P55957_BIDB_3-192_A_8,0.137,2.0,AFminD (50)
P03182_full_1-191_P55957_BIDB_3-192_A_172,0.137,3.0,AFminD (50)
P03182_full_1-191_P55957_BIDB_3-192_A_172,0.137,3.0,AFminD (50)
P03182_full_1-191_P55957_BIDB_3-192_A_172,0.137,3.0,AFminD (50)
P03182_full_1-191_P55957_BIDB_3-192_A_8,0.137,2.0,AFminD (50)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_34,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_4,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_8,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_8,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_8,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_156,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_135,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_135,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_156,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_4,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_34,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_34,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_34,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_34,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_172,0.137,3.0,AFminD (50)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_4,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_156,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_135,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_8,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_156,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_156,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_4,0.137,2.0,AFminD (30)
P03182_full_1-191_Q9BXH1_B2BC3PUMOA_2-193_A_4,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_135,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_135,0.137,2.0,AFminD (30)
P03182_full_1-191_P55957_BIDB_3-192_A_8,0.137,2.0,AFminD (30)
Q76RI8_full_1-175_Q9BXH1_B2BC3PUMOA_2-193_A_53,0.136,9.0,AFminD (30)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_117,0.136,9.0,AFminD (100)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_117,0.136,9.0,AFminD (100)
Q76RI8_full_1-175_Q9BXH1_B2BC3PUMOA_2-193_A_53,0.136,9.0,AFminD (30)
Q76RI8_full_1-175_Q9BXH1_B2BC3PUMOA_2-193_A_53,0.136,9.0,AFminD (30)
Q76RI8_full_1-175_Q9BXH1_B2BC3PUMOA_2-193_A_53,0.136,9.0,AFminD (30)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_117,0.136,9.0,AFminD (100)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_117,0.136,9.0,AFminD (100)
Q76RI8_full_1-175_Q9BXH1_B2BC3PUMOA_2-193_A_53,0.136,9.0,AFminD (30)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_117,0.136,9.0,AFminD (100)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (50)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (30)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (50)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.135,16.0,AFminD (50)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.135,16.0,AFminD (50)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (30)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.135,16.0,AFminD (100)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.135,16.0,AFminD (100)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.135,16.0,AFminD (100)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (30)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (30)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.135,16.0,AFminD (50)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.135,16.0,AFminD (50)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (30)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.135,16.0,AFminD (50)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (100)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (100)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (50)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (100)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.135,16.0,AFminD (100)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.135,16.0,AFminD (100)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (50)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (50)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (100)
A0A3F2YKH3_full_1-176_O00198_AOAH_1-91_A_77,0.135,8.0,AFminD (100)
S1N325_full_1-1181_S1N325_TQEBCD_511-645_A_797,0.133,15.0,AFminD (100)
S1N325_full_1-1181_S1N325_TQEBCD_511-645_A_797,0.133,15.0,AFminD (100)
S1N325_full_1-1181_S1N325_TQEBCD_511-645_A_797,0.133,15.0,AFminD (100)
S1N325_full_1-1181_S1N325_TQEBCD_511-645_A_797,0.133,15.0,AFminD (100)
S1N325_full_1-1181_S1N325_TQEBCD_511-645_A_797,0.133,15.0,AFminD (100)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.13,8.0,AFminD (30)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.13,8.0,AFminD (30)
P27694_full_1-616_Q8NG08_AD_454-670_A_94,0.13,7.0,AFminD (100)
P27694_full_1-616_Q8NG08_AD_454-670_A_94,0.13,7.0,AFminD (100)
P27694_full_1-616_Q8NG08_AD_454-670_A_94,0.13,7.0,AFminD (100)
P27694_full_1-616_Q8NG08_AD_454-670_A_94,0.13,7.0,AFminD (100)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.13,8.0,AFminD (50)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.13,8.0,AFminD (50)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.13,8.0,AFminD (50)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.13,8.0,AFminD (50)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.13,8.0,AFminD (50)
P27694_full_1-616_Q8NG08_AD_454-670_A_94,0.13,7.0,AFminD (100)
A0A0R8HV90_full_1-173_O00198_AOAH_1-91_A_95,0.13,8.0,AFminD (100)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.13,8.0,AFminD (30)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.13,8.0,AFminD (30)
A0A0R8HV90_full_1-173_Q9BXH1_B2BC3PUMOA_2-193_A_93,0.13,8.0,AFminD (30)
A0A0R8HV90_full_1-173_O00198_AOAH_1-91_A_95,0.13,8.0,AFminD (100)
A0A0R8HV90_full_1-173_O00198_AOAH_1-91_A_95,0.13,8.0,AFminD (100)
A0A0R8HV90_full_1-173_O00198_AOAH_1-91_A_95,0.13,8.0,AFminD (100)
A0A0R8HV90_full_1-173_O00198_AOAH_1-91_A_95,0.13,8.0,AFminD (100)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.128,15.0,AFminD (30)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.128,15.0,AFminD (30)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.128,15.0,AFminD (30)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.128,15.0,AFminD (30)
Q9H3P7_full_1-528_Q68T42_P3PL_1439-1498_A_405,0.128,15.0,AFminD (30)
Q06672_full_1-205_P39938_RPS_1-107_A_98,0.127,9.0,AFminD (30)
Q06672_full_1-205_P39938_RPS_1-107_A_44,0.127,9.0,AFminD (30)
Q06672_full_1-205_P39938_RPS_1-107_A_98,0.127,9.0,AFminD (30)
Q06672_full_1-205_P39938_RPS_1-107_A_44,0.127,9.0,AFminD (30)
Q06672_full_1-205_P39938_RPS_1-107_A_98,0.127,9.0,AFminD (30)
Q06672_full_1-205_P39938_RPS_1-107_A_98,0.127,9.0,AFminD (30)
P06136_full_1-276_P0A6S5_SFI_11-89_A_41,0.127,3.0,AFminD (50)
P06136_full_1-276_P0A6S5_SFI_11-89_A_132,0.127,3.0,AFminD (30)
P06136_full_1-276_P0A6S5_SFI_11-89_A_132,0.127,3.0,AFminD (30)
P06136_full_1-276_P0A6S5_SFI_11-89_A_132,0.127,3.0,AFminD (30)
P06136_full_1-276_P0A6S5_SFI_11-89_A_132,0.127,3.0,AFminD (100)
P06136_full_1-276_P0A6S5_SFI_11-89_A_132,0.127,3.0,AFminD (100)
P06136_full_1-276_P0A6S5_SFI_11-89_A_132,0.127,3.0,AFminD (30)
P06136_full_1-276_P0A6S5_SFI_11-89_A_194,0.127,3.0,AFminD (50)
P06136_full_1-276_P0A6S5_SFI_11-89_A_194,0.127,3.0,AFminD (50)
Q06672_full_1-205_P39938_RPS_1-107_A_44,0.127,9.0,AFminD (30)
Q06672_full_1-205_P39938_RPS_1-107_A_44,0.127,9.0,AFminD (30)
Q06672_full_1-205_P39938_RPS_1-107_A_44,0.127,9.0,AFminD (30)
Q06672_full_1-205_P39938_RPS_1-107_A_98,0.127,9.0,AFminD (30)
P06136_full_1-276_P0A6S5_SFI_11-89_A_132,0.127,3.0,AFminD (100)
P06136_full_1-276_P0A6S5_SFI_11-89_A_194,0.127,3.0,AFminD (50)
P06136_full_1-276_P0A6S5_SFI_11-89_A_132,0.127,3.0,AFminD (100)
P06136_full_1-276_P0A6S5_SFI_11-89_A_132,0.127,3.0,AFminD (30)
P06136_full_1-276_P0A6S5_SFI_11-89_A_194,0.127,3.0,AFminD (50)
P06136_full_1-276_P0A6S5_SFI_11-89_A_41,0.127,3.0,AFminD (50)
P06136_full_1-276_P0A6S5_SFI_11-89_A_41,0.127,3.0,AFminD (50)
P06136_full_1-276_P0A6S5_SFI_11-89_A_41,0.127,3.0,AFminD (50)
P06136_full_1-276_P0A6S5_SFI_11-89_A_194,0.127,3.0,AFminD (50)
P06136_full_1-276_P0A6S5_SFI_11-89_A_41,0.127,3.0,AFminD (50)
P06136_full_1-276_P0A6S5_SFI_11-89_A_132,0.127,3.0,AFminD (100)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_50,0.126,8.0,AFminD (30)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_17,0.126,8.0,AFminD (100)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_17,0.126,8.0,AFminD (100)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_17,0.126,8.0,AFminD (100)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_50,0.126,8.0,AFminD (30)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_50,0.126,8.0,AFminD (30)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_50,0.126,8.0,AFminD (30)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_50,0.126,8.0,AFminD (30)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_17,0.126,8.0,AFminD (100)
A0A0R8HV90_full_1-173_Q07812_ARPB2F_63-158_A_17,0.126,8.0,AFminD (100)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_135,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_135,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_135,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_135,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_135,0.125,2.0,AFminD (50)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_135,0.125,2.0,AFminD (50)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_295,0.125,3.0,AFminD (100)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_295,0.125,3.0,AFminD (100)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_295,0.125,3.0,AFminD (100)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_333,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_295,0.125,3.0,AFminD (100)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_295,0.125,3.0,AFminD (100)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_135,0.125,2.0,AFminD (50)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_135,0.125,2.0,AFminD (50)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_135,0.125,2.0,AFminD (50)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_295,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_295,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_295,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_295,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_135,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_333,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_295,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_369,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_369,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_369,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_333,0.125,2.0,AFminD (30)
A4I3C9_full_1-376_A4HYJ9_BR_110-131_A_333,0.125,2.0,AFminD (30)
